utterance_id	batch	pattern	diphone_index	diphone
549	single	1	5	e-k
549	single	1	6	k-z
549	single	1	7	z-i
549	single	1	8	i-_
550	single	1	1	_-u
550	single	1	2	u-S
550	single	1	3	S-d
550	single	1	4	d-e
550	single	1	5	e-w
550	single	1	6	w-r
550	single	1	7	r-a
550	single	1	8	a-_
551	single	1	1	_-a
551	single	1	2	a-?
551	single	1	3	?-b
551	single	1	4	b-i
551	single	1	5	i-t
551	single	1	6	t-r
551	single	1	7	r-u
551	single	1	8	u-_
552	single	1	1	_-u
552	single	1	2	u-S
552	single	1	3	S-S
552	single	1	4	S-a
552	single	1	5	a-n
552	single	1	6	n-b
552	single	1	7	b-e
552	single	1	8	e-_
553	single	1	1	_-a
553	single	1	2	a-H
553	single	1	3	H-?
553	single	1	4	?-u
553	single	1	5	u-r
553	single	1	6	r-x
553	single	1	7	x-a
553	single	1	8	a-_
554	single	1	1	_-i
554	single	1	2	i-z
554	single	1	3	z-p
554	single	1	4	p-a
554	single	1	5	a-?
554	single	1	6	?-S
554	single	1	7	S-i
554	single	1	8	i-_
555	single	1	1	_-e
555	single	1	2	e-t
555	single	1	3	t-S
555	single	1	4	S-i
555	single	1	5	i-X
555	single	1	6	X-H
555	single	1	7	H-a
555	single	1	8	a-_
556	single	1	1	_-u
556	single	1	2	u-t
556	single	1	3	t-w
556	single	1	4	w-e
556	single	1	5	e-x
556	single	1	6	x-s.
556	single	1	7	s.-u.
556	single	1	8	u.-_
557	single	1	1	_-e
557	single	1	2	e-j
557	single	1	3	j-m
557	single	1	4	m-i
557	single	1	5	i-z
557	single	1	6	z-t
557	single	1	7	t-e
557	single	1	8	e-_
558	single	1	1	_-e
558	single	1	2	e-w
558	single	1	3	w-b
558	single	1	4	b-u.
558	single	1	5	u.-t.
558	single	1	6	t.-z
558	single	1	7	z-e
558	single	1	8	e-_
559	single	1	1	_-i
559	single	1	2	i-S
559	single	1	3	S-b
559	single	1	4	b-e
559	single	1	5	e-k
559	single	1	6	k-p
559	single	1	7	p-u
559	single	1	8	u-_
560	single	1	1	_-u
560	single	1	2	u-r
560	single	1	3	r-p
560	single	1	4	p-i
560	single	1	5	i-j
560	single	1	6	j-n
560	single	1	7	n-e
560	single	1	8	e-_
561	single	1	1	_-e
561	single	1	2	e-w
561	single	1	3	w-x
561	single	1	4	x-u
561	single	1	5	u-r
561	single	1	6	r-g
561	single	1	7	g-a
561	single	1	8	a-_
562	single	1	1	_-a
562	single	1	2	a-?
562	single	1	3	?-k
562	single	1	4	k-e
562	single	1	5	e-X
562	single	1	6	X-w
562	single	1	7	w-u
562	single	1	8	u-_
563	single	1	1	_-e
563	single	1	2	e-t
563	single	1	3	t-z
563	single	1	4	z-u
563	single	1	5	u-s
563	single	1	6	s-q
563	single	1	7	q-a.
563	single	1	8	a.-_
564	single	3	1	_-w
564	single	3	2	w-a
564	single	3	3	a-e
564	single	3	4	e-g
564	single	3	5	g-i.
564	single	3	6	i.-i.
564	single	3	7	i.-s.
564	single	3	8	s.-_
565	single	1	1	_-e
565	single	1	2	e-r
565	single	1	3	r-z
565	single	1	4	z-i
565	single	1	5	i-r
565	single	1	6	r-t
565	single	1	7	t-i
565	single	1	8	i-_
566	single	1	1	_-e
566	single	1	2	e-x
566	single	1	3	x-j
566	single	1	4	j-u
566	single	1	5	u-?
566	single	1	6	?-p
566	single	1	7	p-a
566	single	1	8	a-_
567	single	1	1	_-u
567	single	1	2	u-w
567	single	1	3	w-t
567	single	1	4	t-u
567	single	1	5	u-S
567	single	1	6	S-j
567	single	1	7	j-i
567	single	1	8	i-_
568	single	1	1	_-a
568	single	1	2	a-X
568	single	1	3	X-S
568	single	1	4	S-i
568	single	1	5	i-d
568	single	1	6	d-w
568	single	1	7	w-u
568	single	1	8	u-_
569	single	1	1	_-i
569	single	1	2	i-H
569	single	1	3	H-t
569	single	1	4	t-e
569	single	1	5	e-n
569	single	1	6	n-b
569	single	1	7	b-e
569	single	1	8	e-_
570	single	1	1	_-e
570	single	1	2	e-s
570	single	1	3	s-p
570	single	1	4	p-e
570	single	1	5	e-r
570	single	1	6	r-m
570	single	1	7	m-a
570	single	1	8	a-_
571	single	1	1	_-u
571	single	1	2	u-S
571	single	1	3	S-H
571	single	1	4	H-u
571	single	1	5	u-w
571	single	1	6	w-l
571	single	1	7	l-e
571	single	1	8	e-_
572	single	1	1	_-a
572	single	1	2	a-d
572	single	1	3	d-X
572	single	1	4	X-u.
572	single	1	5	u.-q
572	single	1	6	q-s.
572	single	1	7	s.-e.
572	single	1	8	e.-_
573	single	1	1	_-a
573	single	1	2	a-t
573	single	1	3	t-q
573	single	1	4	q-a.
573	single	1	5	a.-q
573	single	1	6	q-d
573	single	1	7	d-a
573	single	1	8	a-_
574	single	1	1	_-i
574	single	1	2	i-H
574	single	1	3	H-b
574	single	1	4	b-a
574	single	1	5	a-p
574	single	1	6	p-z
574	single	1	7	z-a
574	single	1	8	a-_
575	single	1	1	_-i
575	single	1	2	i-b
575	single	1	3	b-l
575	single	1	4	l-u
575	single	1	5	u-m
575	single	1	6	m-j
575	single	1	7	j-i
575	single	1	8	i-_
576	single	1	1	_-i
576	single	1	2	i-j
576	single	1	3	j-t
576	single	1	4	t-u
576	single	1	5	u-t
576	single	1	6	t-s
576	single	1	7	s-a
576	single	1	8	a-_
577	single	1	1	_-e
577	single	1	2	e-s
577	single	1	3	s-t
577	single	1	4	t-e
577	single	1	5	e-t
577	single	1	6	t-k
577	single	1	7	k-i
577	single	1	8	i-_
578	single	1	1	_-i
578	single	1	2	i-d
578	single	1	3	d-d
578	single	1	4	d-e
578	single	1	5	e-j
578	single	1	6	j-l
578	single	1	7	l-i
578	single	1	8	i-_
579	single	1	1	_-i
579	single	1	2	i-j
579	single	1	3	j-t
579	single	1	4	t-e
579	single	1	5	e-j
579	single	1	6	j-H
579	single	1	7	H-a
579	single	1	8	a-_
580	single	1	1	_-e
580	single	1	2	e-r
580	single	1	3	r-k
580	single	1	4	k-e
580	single	1	5	e-H
580	single	1	6	H-k
580	single	1	7	k-i
580	single	1	8	i-_
581	single	1	1	_-i
581	single	1	2	i-?
581	single	1	3	?-j
581	single	1	4	j-e.
581	single	1	5	e.-t.
581	single	1	6	t.-x
581	single	1	7	x-u
581	single	1	8	u-_
582	single	1	1	_-i
582	single	1	2	i-j
582	single	1	3	j-?
582	single	1	4	?-u.
582	single	1	5	u.-t.
582	single	1	6	t.-X
582	single	1	7	X-e
582	single	1	8	e-_
583	single	1	1	_-a
583	single	1	2	a-m
583	single	1	3	m-t
583	single	1	4	t-e
583	single	1	5	e-b
583	single	1	6	b-S
583	single	1	7	S-a
583	single	1	8	a-_
584	single	1	1	_-u
584	single	1	2	u-k
584	single	1	3	k-q
584	single	1	4	q-u.
584	single	1	5	u.-s
584	single	1	6	s-b
584	single	1	7	b-a
584	single	1	8	a-_
585	single	1	1	_-a
585	single	1	2	a-X
585	single	1	3	X-t.
585	single	1	4	t.-i.
585	single	1	5	i.-j
585	single	1	6	j-t.
585	single	1	7	t.-i.
585	single	1	8	i.-_
586	single	2	1	_-t.
586	single	2	2	t.-i.
586	single	2	3	i.-l
586	single	2	4	l-u.
586	single	2	5	u.-t.
586	single	2	6	t.-z
586	single	2	7	z-a
586	single	2	8	a-k
586	single	2	9	k-_
587	single	1	1	_-i
587	single	1	2	i-m
587	single	1	3	m-s
587	single	1	4	s-e
587	single	1	5	e-w
587	single	1	6	w-q
587	single	1	7	q-u.
587	single	1	8	u.-_
588	single	1	1	_-e
588	single	1	2	e-m
588	single	1	3	m-d
588	single	1	4	d-u
588	single	1	5	u-b
588	single	1	6	b-H
588	single	1	7	H-e
588	single	1	8	e-_
589	single	1	1	_-u
589	single	1	2	u-?
589	single	1	3	?-n
589	single	1	4	n-e
589	single	1	5	e-j
589	single	1	6	j-S
589	single	1	7	S-e
589	single	1	8	e-_
590	single	1	1	_-a
590	single	1	2	a-n
590	single	1	3	n-X
590	single	1	4	X-e
590	single	1	5	e-H
590	single	1	6	H-X
590	single	1	7	X-u
590	single	1	8	u-_
591	single	1	1	_-i
591	single	1	2	i-z
591	single	1	3	z-s.
591	single	1	4	s.-u.
591	single	1	5	u.-X
591	single	1	6	X-t
591	single	1	7	t-u
591	single	1	8	u-_
592	single	1	1	_-u
592	single	1	2	u-t
592	single	1	3	t-d
592	single	1	4	d-a
592	single	1	5	a-s.
592	single	1	6	s.-d
592	single	1	7	d-a
592	single	1	8	a-_
593	single	3	1	_-k
593	single	3	2	k-e
593	single	3	3	e-a
593	single	3	4	a-w
593	single	3	5	w-a.
593	single	3	6	a.-a.
593	single	3	7	a.-s.
593	single	3	8	s.-_
594	single	1	1	_-u
594	single	1	2	u-k
594	single	1	3	k-g
594	single	1	4	g-a
594	single	1	5	a-X
594	single	1	6	X-r
594	single	1	7	r-u
594	single	1	8	u-_
595	single	1	1	_-u
595	single	1	2	u-g
595	single	1	3	g-m
595	single	1	4	m-i
595	single	1	5	i-w
595	single	1	6	w-H
595	single	1	7	H-i
595	single	1	8	i-_
596	single	1	1	_-a
596	single	1	2	a-q
596	single	1	3	q-g
596	single	1	4	g-u
596	single	1	5	u-r
596	single	1	6	r-s.
596	single	1	7	s.-i.
596	single	1	8	i.-_
597	single	1	1	_-a
597	single	1	2	a-s
597	single	1	3	s-s
597	single	1	4	s-i
597	single	1	5	i-m
597	single	1	6	m-m
597	single	1	7	m-i
597	single	1	8	i-_
598	single	1	1	_-e
598	single	1	2	e-?
598	single	1	3	?-d
598	single	1	4	d-a
598	single	1	5	a-k
598	single	1	6	k-t.
598	single	1	7	t.-u.
598	single	1	8	u.-_
599	single	1	1	_-i
599	single	1	2	i-j
599	single	1	3	j-z
599	single	1	4	z-a
599	single	1	5	a-l
599	single	1	6	l-d
599	single	1	7	d-u
599	single	1	8	u-_
600	single	1	1	_-u
600	single	1	2	u-x
600	single	1	3	x-s.
600	single	1	4	s.-e.
600	single	1	5	e.-x
600	single	1	6	x-b
600	single	1	7	b-u
600	single	1	8	u-_
601	single	1	1	_-a
601	single	1	2	a-z
601	single	1	3	z-k
601	single	1	4	k-e
601	single	1	5	e-b
601	single	1	6	b-d
601	single	1	7	d-u
601	single	1	8	u-_
602	single	1	1	_-i
602	single	1	2	i-?
602	single	1	3	?-w
602	single	1	4	w-a
602	single	1	5	a-?
602	single	1	6	?-d
602	single	1	7	d-a
602	single	1	8	a-_
603	single	1	1	_-a
603	single	1	2	a-g
603	single	1	3	g-k
603	single	1	4	k-e
603	single	1	5	e-r
603	single	1	6	r-b
603	single	1	7	b-e
603	single	1	8	e-_
604	single	1	1	_-i
604	single	1	2	i-t
604	single	1	3	t-j
604	single	1	4	j-a
604	single	1	5	a-w
604	single	1	6	w-b
604	single	1	7	b-u
604	single	1	8	u-_
605	single	1	1	_-u
605	single	1	2	u-S
605	single	1	3	S-q
605	single	1	4	q-a.
605	single	1	5	a.-l
605	single	1	6	l-m
605	single	1	7	m-a
605	single	1	8	a-_
606	single	1	1	_-i
606	single	1	2	i-d
606	single	1	3	d-g
606	single	1	4	g-u
606	single	1	5	u-?
606	single	1	6	?-n
606	single	1	7	n-u
606	single	1	8	u-_
607	single	1	1	_-e
607	single	1	2	e-r
607	single	1	3	r-j
607	single	1	4	j-a
607	single	1	5	a-S
607	single	1	6	S-d
607	single	1	7	d-e
607	single	1	8	e-_
608	single	1	1	_-i
608	single	1	2	i-b
608	single	1	3	b-k
608	single	1	4	k-i
608	single	1	5	i-g
608	single	1	6	g-b
608	single	1	7	b-a
608	single	1	8	a-_
609	single	1	1	_-u
609	single	1	2	u-z
609	single	1	3	z-g
609	single	1	4	g-i
609	single	1	5	i-l
609	single	1	6	l-r
609	single	1	7	r-a
609	single	1	8	a-_
610	single	3	1	_-w
610	single	3	2	w-i
610	single	3	3	i-a
610	single	3	4	a-b
610	single	3	5	b-i
610	single	3	6	i-u
610	single	3	7	u-s
610	single	3	8	s-_
611	single	1	1	_-e
611	single	1	2	e-d
611	single	1	3	d-H
611	single	1	4	H-u.
611	single	1	5	u.-s.
611	single	1	6	s.-?
611	single	1	7	?-i
611	single	1	8	i-_
612	single	1	1	_-u
612	single	1	2	u-l
612	single	1	3	l-s
612	single	1	4	s-u
612	single	1	5	u-x
612	single	1	6	x-x
612	single	1	7	x-u
612	single	1	8	u-_
613	single	1	1	_-a
613	single	1	2	a-b
613	single	1	3	b-r
613	single	1	4	r-u
613	single	1	5	u-j
613	single	1	6	j-g
613	single	1	7	g-u
613	single	1	8	u-_
614	single	1	1	_-a
614	single	1	2	a-j
614	single	1	3	j-s
614	single	1	4	s-a
614	single	1	5	a-n
614	single	1	6	n-n
614	single	1	7	n-e
614	single	1	8	e-_
615	single	1	1	_-e
615	single	1	2	e-t
615	single	1	3	t-t.
615	single	1	4	t.-i.
615	single	1	5	i.-r
615	single	1	6	r-H
615	single	1	7	H-u
615	single	1	8	u-_
616	single	1	1	_-i
616	single	1	2	i-z
616	single	1	3	z-x
616	single	1	4	x-i
616	single	1	5	i-m
616	single	1	6	m-r
616	single	1	7	r-i
616	single	1	8	i-_
617	single	1	1	_-e
617	single	1	2	e-w
617	single	1	3	w-S
617	single	1	4	S-e
617	single	1	5	e-r
617	single	1	6	r-X
617	single	1	7	X-u
617	single	1	8	u-_
618	single	1	1	_-a
618	single	1	2	a-b
618	single	1	3	b-s
618	single	1	4	s-e
618	single	1	5	e-p
618	single	1	6	p-t
618	single	1	7	t-e
618	single	1	8	e-_
619	single	1	1	_-a
619	single	1	2	a-z
619	single	1	3	z-H
619	single	1	4	H-i
619	single	1	5	i-n
619	single	1	6	n-k
619	single	1	7	k-u
619	single	1	8	u-_
620	single	1	1	_-e
620	single	1	2	e-j
620	single	1	3	j-j
620	single	1	4	j-e
620	single	1	5	e-j
620	single	1	6	j-d
620	single	1	7	d-u
620	single	1	8	u-_
621	single	1	1	_-i
621	single	1	2	i-b
621	single	1	3	b-j
621	single	1	4	j-i
621	single	1	5	i-t
621	single	1	6	t-S
621	single	1	7	S-a
621	single	1	8	a-_
622	single	1	1	_-e
622	single	1	2	e-H
622	single	1	3	H-X
622	single	1	4	X-i
622	single	1	5	i-b
622	single	1	6	b-q
622	single	1	7	q-a.
622	single	1	8	a.-_
623	single	1	1	_-u
623	single	1	2	u-l
623	single	1	3	l-s.
623	single	1	4	s.-u.
623	single	1	5	u.-S
623	single	1	6	S-b
623	single	1	7	b-a
623	single	1	8	a-_
624	single	1	1	_-a
624	single	1	2	a-l
624	single	1	3	l-j
624	single	1	4	j-a
624	single	1	5	a-b
624	single	1	6	b-t
624	single	1	7	t-i
624	single	1	8	i-_
625	single	1	1	_-a
625	single	1	2	a-S
625	single	1	3	S-X
625	single	1	4	X-i
625	single	1	5	i-S
625	single	1	6	S-r
625	single	1	7	r-u
625	single	1	8	u-_
626	single	1	1	_-i
626	single	1	2	i-r
626	single	1	3	r-q
626	single	1	4	q-e.
626	single	1	5	e.-p
626	single	1	6	p-j
626	single	1	7	j-a
626	single	1	8	a-_
627	single	1	1	_-i
627	single	1	2	i-j
627	single	1	3	j-x
627	single	1	4	x-a
627	single	1	5	a-g
627	single	1	6	g-s.
627	single	1	7	s.-u.
627	single	1	8	u.-_
628	single	1	1	_-e
628	single	1	2	e-s.
628	single	1	3	s.-j
628	single	1	4	j-e
628	single	1	5	e-m
628	single	1	6	m-w
628	single	1	7	w-u
628	single	1	8	u-_
629	single	3	1	_-?
629	single	3	2	?-e
629	single	3	3	e-i
629	single	3	4	i-b
629	single	3	5	b-u
629	single	3	6	u-i
629	single	3	7	i-k
629	single	3	8	k-_
630	single	3	1	_-X
630	single	3	2	X-e
630	single	3	3	e-e
630	single	3	4	e-t
630	single	3	5	t-a
630	single	3	6	a-u
630	single	3	7	u-b
630	single	3	8	b-_
631	single	1	1	_-i
631	single	1	2	i-X
631	single	1	3	X-H
631	single	1	4	H-a
631	single	1	5	a-b
631	single	1	6	b-X
631	single	1	7	X-u
631	single	1	8	u-_
632	single	1	1	_-u
632	single	1	2	u-t
632	single	1	3	t-b
632	single	1	4	b-i.
632	single	1	5	i.-q
632	single	1	6	q-l
632	single	1	7	l-u
632	single	1	8	u-_
633	single	1	1	_-e
633	single	1	2	e-n
633	single	1	3	n-p
633	single	1	4	p-e
633	single	1	5	e-?
633	single	1	6	?-S
633	single	1	7	S-a
633	single	1	8	a-_
634	single	1	1	_-i
634	single	1	2	i-n
634	single	1	3	n-t
634	single	1	4	t-e
634	single	1	5	e-p
634	single	1	6	p-H
634	single	1	7	H-e
634	single	1	8	e-_
635	single	1	1	_-u
635	single	1	2	u-p
635	single	1	3	p-w
635	single	1	4	w-u
635	single	1	5	u-r
635	single	1	6	r-?
635	single	1	7	?-u
635	single	1	8	u-_
636	single	1	1	_-a
636	single	1	2	a-t.
636	single	1	3	t.-j
636	single	1	4	j-u
636	single	1	5	u-t
636	single	1	6	t-x
636	single	1	7	x-a
636	single	1	8	a-_
637	single	1	1	_-u
637	single	1	2	u-n
637	single	1	3	n-z
637	single	1	4	z-a
637	single	1	5	a-s
637	single	1	6	s-?
637	single	1	7	?-u
637	single	1	8	u-_
638	single	1	1	_-a
638	single	1	2	a-x
638	single	1	3	x-X
638	single	1	4	X-u
638	single	1	5	u-g
638	single	1	6	g-t
638	single	1	7	t-a
638	single	1	8	a-_
639	single	1	1	_-a
639	single	1	2	a-s.
639	single	1	3	s.-q
639	single	1	4	q-a.
639	single	1	5	a.-t.
639	single	1	6	t.-m
639	single	1	7	m-a
639	single	1	8	a-_
640	single	1	1	_-a
640	single	1	2	a-S
640	single	1	3	S-t
640	single	1	4	t-i
640	single	1	5	i-t.
640	single	1	6	t.-t
640	single	1	7	t-u
640	single	1	8	u-_
641	single	1	1	_-i
641	single	1	2	i-n
641	single	1	3	n-x
641	single	1	4	x-a
641	single	1	5	a-s
641	single	1	6	s-X
641	single	1	7	X-a
641	single	1	8	a-_
642	single	1	1	_-a
642	single	1	2	a-?
642	single	1	3	?-t.
642	single	1	4	t.-i.
642	single	1	5	i.-X
642	single	1	6	X-g
642	single	1	7	g-i
642	single	1	8	i-_
643	single	1	1	_-e
643	single	1	2	e-k
643	single	1	3	k-g
643	single	1	4	g-u
643	single	1	5	u-z
643	single	1	6	z-j
643	single	1	7	j-a
643	single	1	8	a-_
644	single	1	1	_-e
644	single	1	2	e-g
644	single	1	3	g-d
644	single	1	4	d-i
644	single	1	5	i-q
644	single	1	6	q-x
644	single	1	7	x-u
644	single	1	8	u-_
645	single	1	1	_-a
645	single	1	2	a-p
645	single	1	3	p-s
645	single	1	4	s-i
645	single	1	5	i-H
645	single	1	6	H-z
645	single	1	7	z-e
645	single	1	8	e-_
646	single	1	1	_-u
646	single	1	2	u-b
646	single	1	3	b-x
646	single	1	4	x-i
646	single	1	5	i-d
646	single	1	6	d-p
646	single	1	7	p-i
646	single	1	8	i-_
647	single	1	1	_-u
647	single	1	2	u-w
647	single	1	3	w-s
647	single	1	4	s-a
647	single	1	5	a-m
647	single	1	6	m-n
647	single	1	7	n-a
647	single	1	8	a-_
648	single	1	1	_-a
648	single	1	2	a-l
648	single	1	3	l-S
648	single	1	4	S-i
648	single	1	5	i-b
648	single	1	6	b-p
648	single	1	7	p-i
648	single	1	8	i-_
649	single	1	1	_-u
649	single	1	2	u-S
649	single	1	3	S-n
649	single	1	4	n-i
649	single	1	5	i-k
649	single	1	6	k-d
649	single	1	7	d-a
649	single	1	8	a-_
650	single	1	1	_-e
650	single	1	2	e-t
650	single	1	3	t-X
650	single	1	4	X-u
650	single	1	5	u-z
650	single	1	6	z-w
650	single	1	7	w-i
650	single	1	8	i-_
651	single	1	1	_-a
651	single	1	2	a-w
651	single	1	3	w-l
651	single	1	4	l-e
651	single	1	5	e-r
651	single	1	6	r-n
651	single	1	7	n-e
651	single	1	8	e-_
652	single	1	1	_-i
652	single	1	2	i-?
652	single	1	3	?-b
652	single	1	4	b-u
652	single	1	5	u-d
652	single	1	6	d-m
652	single	1	7	m-a
652	single	1	8	a-_
653	single	1	1	_-i
653	single	1	2	i-r
653	single	1	3	r-w
653	single	1	4	w-e
653	single	1	5	e-k
653	single	1	6	k-w
653	single	1	7	w-e
653	single	1	8	e-_
654	single	1	1	_-i
654	single	1	2	i-j
654	single	1	3	j-w
654	single	1	4	w-e
654	single	1	5	e-H
654	single	1	6	H-?
654	single	1	7	?-e
654	single	1	8	e-_
655	single	1	1	_-i
655	single	1	2	i-m
655	single	1	3	m-?
655	single	1	4	?-u
655	single	1	5	u-x
655	single	1	6	x-g
655	single	1	7	g-u
655	single	1	8	u-_
656	single	1	1	_-i
656	single	1	2	i-b
656	single	1	3	b-w
656	single	1	4	w-i
656	single	1	5	i-d
656	single	1	6	d-t.
656	single	1	7	t.-a.
656	single	1	8	a.-_
657	single	3	1	_-S
657	single	3	2	S-e
657	single	3	3	e-u
657	single	3	4	u-r
657	single	3	5	r-u
657	single	3	6	u-a
657	single	3	7	a-l
657	single	3	8	l-_
658	single	1	1	_-i
658	single	1	2	i-w
658	single	1	3	w-t
658	single	1	4	t-e
658	single	1	5	e-r
658	single	1	6	r-l
658	single	1	7	l-e
658	single	1	8	e-_
659	single	1	1	_-a
659	single	1	2	a-l
659	single	1	3	l-k
659	single	1	4	k-e
659	single	1	5	e-b
659	single	1	6	b-k
659	single	1	7	k-i
659	single	1	8	i-_
660	single	1	1	_-a
660	single	1	2	a-H
660	single	1	3	H-H
660	single	1	4	H-e
660	single	1	5	e-x
660	single	1	6	x-g
660	single	1	7	g-e
660	single	1	8	e-_
661	single	1	1	_-u
661	single	1	2	u-p
661	single	1	3	p-s.
661	single	1	4	s.-i.
661	single	1	5	i.-p
661	single	1	6	p-?
661	single	1	7	?-a
661	single	1	8	a-_
662	single	1	1	_-u
662	single	1	2	u-n
662	single	1	3	n-d
662	single	1	4	d-a
662	single	1	5	a-l
662	single	1	6	l-H
662	single	1	7	H-u
662	single	1	8	u-_
663	single	1	1	_-e
663	single	1	2	e-k
663	single	1	3	k-x
663	single	1	4	x-i
663	single	1	5	i-?
663	single	1	6	?-H
663	single	1	7	H-u
663	single	1	8	u-_
664	single	1	1	_-i
664	single	1	2	i-w
664	single	1	3	w-X
664	single	1	4	X-u
664	single	1	5	u-j
664	single	1	6	j-s.
664	single	1	7	s.-u.
664	single	1	8	u.-_
665	single	1	1	_-u
665	single	1	2	u-t
665	single	1	3	t-g
665	single	1	4	g-a
665	single	1	5	a-z
665	single	1	6	z-z
665	single	1	7	z-u
665	single	1	8	u-_
666	single	1	1	_-e
666	single	1	2	e-l
666	single	1	3	l-m
666	single	1	4	m-u
666	single	1	5	u-n
666	single	1	6	n-j
666	single	1	7	j-u
666	single	1	8	u-_
667	single	1	1	_-e
667	single	1	2	e-x
667	single	1	3	x-?
667	single	1	4	?-u
667	single	1	5	u-X
667	single	1	6	X-n
667	single	1	7	n-e
667	single	1	8	e-_
668	single	1	1	_-a
668	single	1	2	a-S
668	single	1	3	S-z
668	single	1	4	z-u
668	single	1	5	u-X
668	single	1	6	X-z
668	single	1	7	z-i
668	single	1	8	i-_
669	single	1	1	_-i
669	single	1	2	i-b
669	single	1	3	b-l
669	single	1	4	l-e
669	single	1	5	e-k
669	single	1	6	k-l
669	single	1	7	l-e
669	single	1	8	e-_
670	single	2	1	_-z
670	single	2	2	z-e.
670	single	2	3	e.-q
670	single	2	4	q-e.
670	single	2	5	e.-s
670	single	2	6	s-j
670	single	2	7	j-u
670	single	2	8	u-p
670	single	2	9	p-_
671	single	1	1	_-e
671	single	1	2	e-w
671	single	1	3	w-w
671	single	1	4	w-a
671	single	1	5	a-r
671	single	1	6	r-j
671	single	1	7	j-u
671	single	1	8	u-_
672	single	1	1	_-u
672	single	1	2	u-p
672	single	1	3	p-k
672	single	1	4	k-a
672	single	1	5	a-s.
672	single	1	6	s.-x
672	single	1	7	x-i
672	single	1	8	i-_
673	single	1	1	_-e
673	single	1	2	e-k
673	single	1	3	k-r
673	single	1	4	r-e
673	single	1	5	e-?
673	single	1	6	?-r
673	single	1	7	r-u
673	single	1	8	u-_
674	single	1	1	_-u
674	single	1	2	u-m
674	single	1	3	m-H
674	single	1	4	H-i
674	single	1	5	i-s
674	single	1	6	s-w
674	single	1	7	w-a
674	single	1	8	a-_
675	single	1	1	_-a
675	single	1	2	a-x
675	single	1	3	x-t
675	single	1	4	t-i
675	single	1	5	i-x
675	single	1	6	x-S
675	single	1	7	S-e
675	single	1	8	e-_
676	single	1	1	_-i
676	single	1	2	i-k
676	single	1	3	k-r
676	single	1	4	r-i
676	single	1	5	i-w
676	single	1	6	w-k
676	single	1	7	k-i
676	single	1	8	i-_
677	single	1	1	_-a
677	single	1	2	a-S
677	single	1	3	S-m
677	single	1	4	m-i
677	single	1	5	i-x
677	single	1	6	x-w
677	single	1	7	w-a
677	single	1	8	a-_
678	single	1	1	_-i
678	single	1	2	i-z
678	single	1	3	z-x
678	single	1	4	x-e
678	single	1	5	e-s
678	single	1	6	s-k
678	single	1	7	k-a
678	single	1	8	a-_
679	single	1	1	_-e
679	single	1	2	e-j
679	single	1	3	j-x
679	single	1	4	x-a.
679	single	1	5	a.-t.
679	single	1	6	t.-H
679	single	1	7	H-u
679	single	1	8	u-_
680	single	1	1	_-i
680	single	1	2	i-S
680	single	1	3	S-g
680	single	1	4	g-a
680	single	1	5	a-?
680	single	1	6	?-?
680	single	1	7	?-u
680	single	1	8	u-_
681	single	1	1	_-a
681	single	1	2	a-S
681	single	1	3	S-m
681	single	1	4	m-u.
681	single	1	5	u.-s.
681	single	1	6	s.-S
681	single	1	7	S-u
681	single	1	8	u-_
682	single	1	1	_-e
682	single	1	2	e-r
682	single	1	3	r-t.
682	single	1	4	t.-e.
682	single	1	5	e.-m
682	single	1	6	m-r
682	single	1	7	r-u
682	single	1	8	u-_
683	single	1	1	_-e
683	single	1	2	e-q
683	single	1	3	q-g
683	single	1	4	g-e
683	single	1	5	e-H
683	single	1	6	H-H
683	single	1	7	H-e
683	single	1	8	e-_
684	single	1	1	_-u
684	single	1	2	u-s
684	single	1	3	s-l
684	single	1	4	l-u
684	single	1	5	u-l
684	single	1	6	l-n
684	single	1	7	n-e
684	single	1	8	e-_
685	single	1	1	_-e
685	single	1	2	e-g
685	single	1	3	g-n
685	single	1	4	n-u
685	single	1	5	u-l
685	single	1	6	l-?
685	single	1	7	?-e
685	single	1	8	e-_
686	single	3	1	_-X
686	single	3	2	X-i
686	single	3	3	i-i
686	single	3	4	i-j
686	single	3	5	j-u
686	single	3	6	u-u
686	single	3	7	u-t
686	single	3	8	t-_
687	single	1	1	_-a
687	single	1	2	a-d
687	single	1	3	d-d
687	single	1	4	d-e
687	single	1	5	e-w
687	single	1	6	w-p
687	single	1	7	p-e
687	single	1	8	e-_
688	single	1	1	_-i
688	single	1	2	i-b
688	single	1	3	b-t
688	single	1	4	t-i
688	single	1	5	i-q
688	single	1	6	q-z
688	single	1	7	z-i
688	single	1	8	i-_
689	single	1	1	_-e
689	single	1	2	e-l
689	single	1	3	l-x
689	single	1	4	x-a
689	single	1	5	a-d
689	single	1	6	d-x
689	single	1	7	x-a
689	single	1	8	a-_
690	single	1	1	_-i
690	single	1	2	i-x
690	single	1	3	x-z
690	single	1	4	z-a
690	single	1	5	a-b
690	single	1	6	b-b
690	single	1	7	b-i
690	single	1	8	i-_
691	single	1	1	_-i
691	single	1	2	i-t
691	single	1	3	t-w
691	single	1	4	w-e
691	single	1	5	e-t
691	single	1	6	t-w
691	single	1	7	w-i
691	single	1	8	i-_
692	single	1	1	_-i
692	single	1	2	i-n
692	single	1	3	n-r
692	single	1	4	r-u
692	single	1	5	u-j
692	single	1	6	j-H
692	single	1	7	H-u
692	single	1	8	u-_
693	single	1	1	_-e
693	single	1	2	e-H
